backup-500,24,registration,96000,72594,,24,,,true,6,99,false
backup-500,1,registration,4100,,,36,,,true,,,false
backup-500,12,registration,49200,25194,,36,,,true,6,99,false
backup-500,36,registration,147600,123594,,36,,,true,6,99,false
basekit-booking-addon,1,prolongation,800,,,1,,,true,,,false
basekit-booking-addon,1,prolongation,900,,,12,,,true,,,false
basekit-booking-addon,12,prolongation,10800,5994,,12,,,true,6,99,false
basekit-booking-addon,1,prolongation,1000,,,24,,,true,,,false
basekit-booking-addon,12,prolongation,12000,6594,,24,,,true,6,99,false
basekit-booking-addon,24,prolongation,24000,18594,,24,,,true,6,99,false
basekit-booking-addon,1,prolongation,1100,,,36,,,true,,,false
basekit-booking-addon,12,prolongation,13200,7194,,36,,,true,6,99,false
basekit-booking-addon,36,prolongation,39600,33594,,36,,,true,6,99,false
basekit-booking-addon,1,registration,800,,,1,,,true,,,false
basekit-booking-addon,1,registration,900,,,12,,,true,,,false
basekit-booking-addon,12,registration,10800,5994,,12,,,true,6,99,false
basekit-booking-addon,1,registration,1000,,,24,,,true,,,false
basekit-booking-addon,12,registration,12000,6594,,24,,,true,6,99,false
basekit-booking-addon,24,registration,24000,18594,,24,,,true,6,99,false
basekit-booking-addon,1,registration,1100,,,36,,,true,,,false
basekit-booking-addon,12,registration,13200,7194,,36,,,true,6,99,false
basekit-booking-addon,36,registration,39600,33594,,36,,,true,6,99,false
basekit-shop,1,prolongation,2799,,,1,,,true,,,false
basekit-shop,1,prolongation,2899,,,12,,,true,,,false
basekit-shop,12,prolongation,34788,17988,,12,,,true,6,99,false
basekit-shop,1,prolongation,2999,,,24,,,true,,,false
basekit-shop,12,prolongation,35988,18588,,24,,,true,6,99,false
basekit-shop,24,prolongation,71976,54576,,24,,,true,6,99,false
basekit-shop,1,prolongation,3099,,,36,,,true,,,false
basekit-shop,12,prolongation,37188,19188,,36,,,true,6,99,false
basekit-shop,36,prolongation,111564,93564,,36,,,true,6,99,false
basekit-shop,1,registration,2799,,,1,,,true,,,false
basekit-shop,1,registration,2899,,,12,,,true,,,false
basekit-shop,12,registration,34788,17988,,12,,,true,6,99,false
basekit-shop,1,registration,2999,,,24,,,true,,,false
basekit-shop,12,registration,35988,18588,,24,,,true,6,99,false
basekit-shop,24,registration,71976,54576,,24,,,true,6,99,false
basekit-shop,1,registration,3099,,,36,,,true,,,false
basekit-shop,12,registration,37188,19188,,36,,,true,6,99,false
basekit-shop,36,registration,111564,93564,,36,,,true,6,99,false
caddy-redirect,1,prolongation,99,,,1,,,true,,,false
caddy-redirect,1,prolongation,99,,,12,,,true,,,false
caddy-redirect,12,prolongation,1188,,,12,,,true,,,false
caddy-redirect,1,prolongation,99,,,24,,,true,,,false
caddy-redirect,12,prolongation,1188,,,24,,,true,,,false
caddy-redirect,24,prolongation,2376,,,24,,,true,,,false
caddy-redirect,1,prolongation,99,,,36,,,true,,,false
caddy-redirect,12,prolongation,1188,,,36,,,true,,,false
caddy-redirect,36,prolongation,3564,,,36,,,true,,,false
caddy-redirect,1,registration,99,,,1,,,true,,,false
caddy-redirect,1,registration,99,,,12,,,true,,,false
caddy-redirect,12,registration,1188,,,12,,,true,,,false
caddy-redirect,1,registration,99,,,24,,,true,,,false
caddy-redirect,12,registration,1188,,,24,,,true,,,false
caddy-redirect,24,registration,2376,,,24,,,true,,,false
caddy-redirect,1,registration,99,,,36,,,true,,,false
caddy-redirect,12,registration,1188,,,36,,,true,,,false
caddy-redirect,36,registration,3564,,,36,,,true,,,false
domain_trustee_fr,12,prolongation,10000,,,12,,,true,,,false
domain_trustee_fr,12,registration,10000,,,12,,,true,,,true
extension_be,12,prolongation,3299,,,12,,,true,,,false
extension_be,24,prolongation,5298,,,24,,,true,,,false
extension_be,36,prolongation,6897,,,36,,,true,,,false
extension_be,12,registration,3299,499,,12,,,true,,,false
extension_be,24,registration,5298,998,,24,,,true,,,false
extension_be,36,registration,6897,1497,,36,,,true,,,false
extension_biz,12,prolongation,2499,,,12,,,true,,,false
extension_biz,24,prolongation,5248,,,24,,,true,,,false
extension_biz,36,prolongation,8398,,,36,,,true,,,false
extension_biz,12,registration,2499,,,12,,,true,,,false
extension_biz,24,registration,5248,,,24,,,true,,,false
extension_biz,36,registration,8398,,,36,,,true,,,false
extension_club,12,prolongation,3699,,,12,,,true,,,false
extension_club,24,prolongation,7398,,,24,,,true,,,false
extension_club,36,prolongation,11097,,,36,,,true,,,false
extension_club,12,registration,3699,,,12,,,true,,,false
extension_club,24,registration,7398,,,24,,,true,,,false
extension_club,36,registration,11097,,,36,,,true,,,false
extension_co.uk,12,prolongation,1999,,,12,,,true,,,false
extension_co.uk,12,registration,1999,,,12,,,true,,,true
extension_com,12,prolongation,3299,,,12,,,true,,,false
extension_com,24,prolongation,5298,,,24,,,true,,,false
extension_com,36,prolongation,6897,,,36,,,true,,,false
extension_com,12,registration,3299,999,,12,,,true,,,false
extension_com,24,registration,5298,1998,,24,,,true,,,false
extension_com,36,registration,6897,2997,,36,,,true,,,false
extension_de,12,prolongation,3399,,,12,,,true,,,false
extension_de,24,prolongation,5498,,,24,,,true,,,false
extension_de,36,prolongation,7197,,,36,,,true,,,false
extension_de,12,registration,3399,,,12,,,true,,,false
extension_de,24,registration,5498,,,24,,,true,,,false
extension_de,36,registration,7197,,,36,,,true,,,false
extension_dev,12,prolongation,3699,,,12,,,true,,,false
extension_dev,12,registration,3699,,,12,,,true,,,false
extension_eu,12,prolongation,3199,,,12,,,true,,,false
extension_eu,24,prolongation,5098,,,24,,,true,,,false
extension_eu,36,prolongation,6597,,,36,,,true,,,false
extension_eu,12,registration,3199,350,,12,,49,true,,,false
extension_eu,24,registration,5098,700,,24,,,true,,,false
extension_eu,36,registration,6597,1050,,36,,,true,,,false
extension_fr,12,prolongation,4199,,,12,,,true,,,false
extension_fr,24,prolongation,7298,,,24,,,true,,,false
extension_fr,36,prolongation,9597,,,36,,,true,,,false
extension_fr,12,registration,4199,,,12,,,true,,,false
extension_fr,24,registration,7298,,,24,,,true,,,false
extension_fr,36,registration,9597,,,36,,,true,,,false
extension_fun,12,prolongation,2499,,,12,,,true,,,false
extension_fun,24,prolongation,5998,,,24,,,true,,,false
extension_fun,36,prolongation,8997,,,36,,,true,,,false
extension_fun,12,registration,2499,,,12,,,true,,,false
extension_fun,24,registration,5998,,,24,,,true,,,false
extension_fun,36,registration,8997,,,36,,,true,,,false
extension_info,12,prolongation,1999,,,12,,,true,,,false
extension_info,24,prolongation,5798,,,24,,,true,,,false
extension_info,36,prolongation,7597,,,36,,,true,,,false
extension_info,12,registration,1999,,,12,,,true,,,false
extension_info,24,registration,5798,,,24,,,true,,,false
extension_info,36,registration,7597,,,36,,,true,,,false
extension_it,12,prolongation,1499,,,12,,,true,,,false
extension_it,24,prolongation,5398,,,24,,,true,,,false
extension_it,36,prolongation,8097,,,36,,,true,,,false
extension_it,12,registration,1499,,,12,,,true,,,false
extension_it,24,registration,5398,,,24,,,true,,,false
extension_it,36,registration,8097,,,36,,,true,,,false
extension_name,12,prolongation,2999,,,12,,,true,,,false
extension_name,24,prolongation,5998,,,24,,,true,,,false
extension_name,36,prolongation,8997,,,36,,,true,,,false
extension_name,12,registration,2999,,,12,,,true,,,false
extension_name,24,registration,5998,,,24,,,true,,,false
extension_name,36,registration,8997,,,36,,,true,,,false
extension_net,12,prolongation,1999,,,12,,,true,,,false
extension_net,24,prolongation,5798,,,24,,,true,,,false
extension_net,36,prolongation,7597,,,36,,,true,,,false
extension_net,12,registration,1999,,,12,,,true,,,false
extension_net,24,registration,5798,,,24,,,true,,,false
extension_net,36,registration,7597,,,36,,,true,,,false
extension_nl,1,prolongation,208,,,12,,,true,,,false
extension_nl,12,prolongation,2499,,,12,,,true,,,false
extension_nl,1,prolongation,167,,,24,,,true,,,false
extension_nl,12,prolongation,1999,,,24,,,true,,,false
extension_nl,24,prolongation,3998,,,24,,,true,,,false
extension_nl,1,prolongation,146,,,36,,,true,,,false
extension_nl,12,prolongation,1749,,,36,,,true,,,false
extension_nl,36,prolongation,5247,,,36,,,true,,,false
extension_nl,12,registration,2499,399,,12,5776,49,true,,,false
extension_nl,24,registration,3998,798,,24,,,true,,,false
extension_nl,36,registration,5247,1197,,36,,,true,,,false
extension_nu,12,prolongation,2999,,,12,,,true,,,false
extension_nu,24,prolongation,7998,,,24,,,true,,,false
extension_nu,36,prolongation,10497,,,36,,,true,,,false
extension_nu,12,registration,2999,,,12,,,true,,,false
extension_nu,24,registration,7998,,,24,,,true,,,false
extension_nu,36,registration,10497,,,36,,,true,,,false
extension_online,12,prolongation,4199,,,12,,,true,,,false
extension_online,24,prolongation,8998,,,24,,,true,,,false
extension_online,36,prolongation,11968,,,36,,,true,,,false
extension_online,12,registration,4199,,,12,,,true,,,false
extension_online,24,registration,8998,,,24,,,true,,,false
extension_online,36,registration,11968,,,36,,,true,,,false
extension_org,12,prolongation,1999,,,12,,,true,,,false
extension_org,24,prolongation,5798,,,24,,,true,,,false
extension_org,36,prolongation,7597,,,36,,,true,,,false
extension_org,12,registration,1999,,,12,,,true,,,false
extension_org,24,registration,5798,,,24,,,true,,,false
extension_org,36,registration,7597,,,36,,,true,,,false
extension_pm,12,prolongation,1999,,,12,,,true,,,false
extension_pm,24,prolongation,2898,,,24,,,true,,,false
extension_pm,36,prolongation,2997,,,36,,,true,,,false
extension_pm,12,registration,1999,,,12,,,true,,,false
extension_pm,24,registration,2898,,,24,,,true,,,false
extension_pm,36,registration,2997,,,36,,,true,,,false
extension_premium_papier_club,12,prolongation,5000,,,12,,,true,,,false
extension_premium_papier_club,12,registration,5000,,,12,,,true,,,true
extension_re,12,prolongation,6499,,,12,,,true,,,false
extension_re,24,prolongation,11998,,,24,,,true,,,false
extension_re,36,prolongation,16497,,,36,,,true,,,false
extension_re,12,registration,6499,,,12,,,true,,,false
extension_re,24,registration,11998,,,24,,,true,,,false
extension_re,36,registration,16497,,,36,,,true,,,false
extension_site,12,prolongation,3999,,,12,,,true,,,false
extension_site,24,prolongation,10398,,,24,,,true,,,false
extension_site,36,prolongation,15597,,,36,,,true,,,false
extension_site,12,registration,3999,,,12,,,true,,,false
extension_site,24,registration,10398,,,24,,,true,,,false
extension_site,36,registration,15597,,,36,,,true,,,false
extension_store,12,prolongation,7499,,,12,,,true,,,false
extension_store,24,prolongation,17398,,,24,,,true,,,false
extension_store,36,prolongation,26097,,,36,,,true,,,false
extension_store,12,registration,7499,,,12,,,true,,,false
extension_store,24,registration,17398,,,24,,,true,,,false
extension_store,36,registration,26097,,,36,,,true,,,false
extension_tech,12,prolongation,6499,,,12,,,true,,,false
extension_tech,24,prolongation,15397,,,24,,,true,,,false
extension_tech,36,prolongation,23097,,,36,,,true,,,false
extension_tech,12,registration,6499,,,12,,,true,,,false
extension_tech,24,registration,15397,,,24,,,true,,,false
extension_tech,36,registration,23097,,,36,,,true,,,false
extension_tf,12,prolongation,1299,,,12,,,true,,,false
extension_tf,24,prolongation,1998,,,24,,,true,,,false
extension_tf,36,prolongation,2697,,,36,,,true,,,false
extension_tf,12,registration,1299,,,12,,,true,,,false
extension_tf,24,registration,1998,,,24,,,true,,,false
extension_tf,36,registration,2697,,,36,,,true,,,false
extension_tv,12,prolongation,2000,,,12,,,true,,,false
extension_tv,24,prolongation,4999,,,24,,,true,,,false
extension_tv,36,prolongation,18597,,,36,,,true,,,false
extension_tv,12,registration,2000,,,12,,,true,,,false
extension_tv,24,registration,4999,,,24,,,true,,,false
extension_tv,36,registration,18597,,,36,,,true,,,false
extension_wf,12,prolongation,1299,,1,12,,,true,,,false
extension_wf,12,registration,1299,,1,12,,,true,,,false
extension_yt,12,prolongation,1499,,,12,,,true,,,false
extension_yt,24,prolongation,2398,,,24,,,true,,,false
extension_yt,36,prolongation,2997,,,36,,,true,,,false
extension_yt,12,registration,1499,,,12,,,true,,,false
extension_yt,24,registration,2398,,,24,,,true,,,false
extension_yt,36,registration,2997,,,36,,,true,,,false
extra-db,12,prolongation,10000,,,12,,,true,,,false
extra-db,12,registration,10000,,,12,,,true,,,true
extra-storage,12,prolongation,10000,,,12,,,true,,,false
extra-storage,12,registration,10000,,,12,,,true,,,true
fancy-installer,12,prolongation,10000,,,12,,,true,,,false
fancy-installer,12,registration,10000,,,12,,,true,,,true
free-dns,1,prolongation,0,,,1,,,true,,,false
free-dns,1,prolongation,0,,,12,,,true,,,false
free-dns,12,prolongation,0,,,12,,,true,,,false
free-dns,1,prolongation,0,,,24,,,true,,,false
free-dns,12,prolongation,0,,,24,,,true,,,false
free-dns,24,prolongation,0,,,24,,,true,,,false
free-dns,1,prolongation,0,,,36,,,true,,,false
free-dns,12,prolongation,0,,,36,,,true,,,false
free-dns,36,prolongation,0,,,36,,,true,,,false
free-dns,1,registration,0,,,1,,,true,,,false
free-dns,1,registration,0,,,12,,,true,,,false
free-dns,12,registration,0,,,12,,,true,,,false
free-dns,1,registration,0,,,24,,,true,,,false
free-dns,12,registration,0,,,24,,,true,,,false
free-dns,24,registration,0,,,24,,,true,,,false
free-dns,1,registration,0,,,36,,,true,,,false
free-dns,12,registration,0,,,36,,,true,,,false
free-dns,36,registration,0,,,36,,,true,,,false
free-redirect,1,prolongation,99,,,1,,,true,,,false
free-redirect,1,prolongation,99,,,12,,,true,,,false
free-redirect,12,prolongation,1188,,,12,,,true,,,false
free-redirect,1,prolongation,99,,,24,,,true,,,false
free-redirect,12,prolongation,1188,,,24,,,true,,,false
free-redirect,24,prolongation,2376,,,24,,,true,,,false
free-redirect,1,prolongation,99,,,36,,,true,,,false
free-redirect,12,prolongation,1188,,,36,,,true,,,false
free-redirect,36,prolongation,3564,,,36,,,true,,,false
free-redirect,1,registration,99,,,1,,,true,,,false
free-redirect,1,registration,99,,,12,,,true,,,false
free-redirect,12,registration,1188,,,12,,,true,,,false
free-redirect,1,registration,99,,,24,,,true,,,false
free-redirect,12,registration,1188,,,24,,,true,,,false
free-redirect,24,registration,2376,,,24,,,true,,,false
free-redirect,1,registration,99,,,36,,,true,,,false
free-redirect,12,registration,1188,,,36,,,true,,,false
free-redirect,36,registration,3564,,,36,,,true,,,false
hosting_brons,1,prolongation,199,,,1,,,true,,,false
hosting_brons,1,prolongation,299,,,12,,,true,,,false
hosting_brons,12,prolongation,3588,2388,,12,,,true,6,99,false
hosting_brons,1,prolongation,399,,,24,,,true,,,false
hosting_brons,12,prolongation,4788,2988,,24,,,true,6,99,false
hosting_brons,24,prolongation,9576,7776,,24,,,true,6,99,false
hosting_brons,1,prolongation,499,,,36,,,true,,,false
hosting_brons,12,prolongation,5988,3588,,36,,,true,6,99,false
hosting_brons,36,prolongation,17964,15564,,36,,,true,6,99,false
hosting_brons,1,registration,199,,,1,,,true,,,false
hosting_brons,1,registration,299,,,12,,,true,,,false
hosting_brons,12,registration,3588,2388,,12,,,true,6,99,false
hosting_brons,12,registration,500,,2,12,,,true,,,false
hosting_brons,1,registration,399,,,24,,,true,,,false
hosting_brons,12,registration,4788,2988,,24,,,true,6,99,false
hosting_brons,24,registration,9576,7776,,24,,,true,6,99,false
hosting_brons,1,registration,499,,,36,,,true,,,false
hosting_brons,12,registration,5988,3588,,36,,,true,6,99,false
hosting_brons,36,registration,17964,15564,,36,,,true,6,99,false
hosting_groot,1,prolongation,199,,,1,,,true,,,false
hosting_groot,1,prolongation,299,,,12,,,true,,,false
hosting_groot,12,prolongation,3588,2388,,12,,,true,6,99,false
hosting_groot,1,prolongation,399,,,24,,,true,,,false
hosting_groot,12,prolongation,4788,2988,,24,,,true,6,99,false
hosting_groot,24,prolongation,9576,7776,,24,,,true,6,99,false
hosting_groot,1,prolongation,499,,,36,,,true,,,false
hosting_groot,12,prolongation,5988,3588,,36,,,true,6,99,false
hosting_groot,36,prolongation,17964,15564,,36,,,true,6,99,false
hosting_groot,1,registration,199,,,1,,,true,,,false
hosting_groot,1,registration,299,,,12,,,true,,,false
hosting_groot,12,registration,3588,2388,,12,,,true,6,99,false
hosting_groot,1,registration,399,,,24,,,true,,,false
hosting_groot,12,registration,4788,2988,,24,,,true,6,99,false
hosting_groot,24,registration,9576,7776,,24,,,true,6,99,false
hosting_groot,1,registration,499,,,36,,,true,,,false
hosting_groot,12,registration,5988,3588,,36,,,true,6,99,false
hosting_groot,36,registration,17964,15564,,36,,,true,6,99,false
hosting_placeholder,12,prolongation,0,,,12,,,true,,,false
hosting_placeholder,12,registration,0,,,12,,,true,,,false
hosting_premium,1,prolongation,199,,,1,,,true,,,false
hosting_premium,1,prolongation,299,,,12,,,true,,,false
hosting_premium,12,prolongation,3588,2388,,12,,,true,6,99,false
hosting_premium,1,prolongation,399,,,24,,,true,,,false
hosting_premium,12,prolongation,4788,2988,,24,,,true,6,99,false
hosting_premium,24,prolongation,9576,7776,,24,,,true,6,99,false
hosting_premium,1,prolongation,499,,,36,,,true,,,false
hosting_premium,12,prolongation,5988,3588,,36,,,true,6,99,false
hosting_premium,36,prolongation,17964,15564,,36,,,true,6,99,false
hosting_premium,1,registration,199,,,1,,,true,,,false
hosting_premium,1,registration,299,,,12,,,true,,,false
hosting_premium,12,registration,3588,2388,,12,,,true,6,99,false
hosting_premium,1,registration,399,,,24,,,true,,,false
hosting_premium,12,registration,4788,2988,,24,,,true,6,99,false
hosting_premium,24,registration,9576,7776,,24,,,true,6,99,false
hosting_premium,1,registration,499,,,36,,,true,,,false
hosting_premium,12,registration,5988,3588,,36,,,true,6,99,false
hosting_premium,36,registration,17964,15564,,36,,,true,6,99,false
hosting_reseller_brons,12,prolongation,5000,,,12,,,true,,,false
hosting_reseller_brons,12,registration,5000,,,12,,,true,,,false
hosting_zilver,1,prolongation,199,,,1,,,true,,,false
hosting_zilver,1,prolongation,299,,,12,,,true,,,false
hosting_zilver,12,prolongation,3588,2388,,12,,,true,6,99,false
hosting_zilver,1,prolongation,399,,,24,,,true,,,false
hosting_zilver,12,prolongation,4788,2988,,24,,,true,6,99,false
hosting_zilver,24,prolongation,9576,7776,,24,,,true,6,99,false
hosting_zilver,1,prolongation,499,,,36,,,true,,,false
hosting_zilver,12,prolongation,5988,3588,,36,,,true,6,99,false
hosting_zilver,36,prolongation,17964,15564,,36,,,true,6,99,false
hosting_zilver,1,registration,199,,,1,,,true,,,false
hosting_zilver,1,registration,299,,,12,,,true,,,false
hosting_zilver,12,registration,3588,2388,,12,,,true,6,99,false
hosting_zilver,1,registration,399,,,24,,,true,,,false
hosting_zilver,12,registration,4788,2988,,24,,,true,6,99,false
hosting_zilver,24,registration,9576,7776,,24,,,true,6,99,false
hosting_zilver,1,registration,499,,,36,,,true,,,false
hosting_zilver,12,registration,5988,3588,,36,,,true,6,99,false
hosting_zilver,36,registration,17964,15564,,36,,,true,6,99,false
legacy-redirect,1,prolongation,99,,,1,,,true,,,false
legacy-redirect,1,prolongation,99,,,12,,,true,,,false
legacy-redirect,12,prolongation,1188,,,12,,,true,,,false
legacy-redirect,1,prolongation,99,,,24,,,true,,,false
legacy-redirect,12,prolongation,1188,,,24,,,true,,,false
legacy-redirect,24,prolongation,2376,,,24,,,true,,,false
legacy-redirect,1,prolongation,99,,,36,,,true,,,false
legacy-redirect,12,prolongation,1188,,,36,,,true,,,false
legacy-redirect,36,prolongation,3564,,,36,,,true,,,false
legacy-redirect,1,registration,99,,,1,,,true,,,false
legacy-redirect,1,registration,99,,,12,,,true,,,false
legacy-redirect,12,registration,1188,,,12,,,true,,,false
legacy-redirect,1,registration,99,,,24,,,true,,,false
legacy-redirect,12,registration,1188,,,24,,,true,,,false
legacy-redirect,24,registration,2376,,,24,,,true,,,false
legacy-redirect,1,registration,99,,,36,,,true,,,false
legacy-redirect,12,registration,1188,,,36,,,true,,,false
legacy-redirect,36,registration,3564,,,36,,,true,,,false
local-mailonly-basic,1,prolongation,799,,,1,,,true,,,false
local-mailonly-basic,1,prolongation,899,,,12,,,true,,,false
local-mailonly-basic,12,prolongation,10788,5988,,12,,,true,6,99,false
local-mailonly-basic,1,prolongation,999,,,24,,,true,,,false
local-mailonly-basic,12,prolongation,11988,6588,,24,,,true,6,99,false
local-mailonly-basic,24,prolongation,23976,18576,,24,,,true,6,99,false
local-mailonly-basic,1,prolongation,1099,,,36,,,true,,,false
local-mailonly-basic,12,prolongation,13188,7188,,36,,,true,6,99,false
local-mailonly-basic,36,prolongation,39564,33564,,36,,,true,6,99,false
local-mailonly-basic,1,registration,799,,,1,,,true,,,false
local-mailonly-basic,1,registration,899,,,12,,,true,,,false
local-mailonly-basic,12,registration,10788,5988,,12,,,true,6,99,false
local-mailonly-basic,1,registration,999,,,24,,,true,,,false
local-mailonly-basic,12,registration,11988,6588,,24,,,true,6,99,false
